amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,epoch,examples_per_sec,external_lr,fallback_beta1,fallback_beta2,fallback_lr_mult,fallback_mode,fallback_weight_decay,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,muown_mag_lr_mult,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_examples,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,use_gram,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
True,21.612357344858392,71.08,0.8075060591697693,0.0,25.578600967070088,0.15,0.995,0.1,0.2,11,23138.509700745148,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23690.15058516074,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.75224497126437,45000,0.8769895269952971,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag1_b0.15_g0.995,epoch,True,71.08,5000,0.8075060591697693,train_split,0.0,0.2
True,21.78161442070179,71.2,0.811379408454895,0.0,25.758220852119848,0.1,0.995,0.1,0.2,11,21992.244074860384,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23506.06296259576,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.66020114942529,45000,0.8758679772245472,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag1_b0.1_g0.995,epoch,True,71.2,5000,0.811379408454895,train_split,0.0,0.2
True,21.21203749260412,60.64,1.1032510528564452,0.0,24.873301314888522,0.03,0.995,0.1,0.2,11,23489.749768895035,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24137.238121444774,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,55.884069683908045,45000,1.2221197040601708,5000,ema_muown_wsd_lr0.012_wd0.0001_flr0.5_mag0.5_b0.03_g0.995,epoch,True,60.64,5000,1.1032510528564452,train_split,0.0001,0.2
True,21.658271362013057,60.74,1.101171229171753,0.0,25.292668130947277,0.06,0.995,0.1,0.2,11,22646.165068756283,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23639.929126477222,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,55.89753951149425,45000,1.2224433202853149,5000,ema_muown_wsd_lr0.012_wd0.0001_flr0.5_mag0.5_b0.06_g0.995,epoch,True,60.74,5000,1.101171229171753,train_split,0.0001,0.2
True,22.02056039533296,61.14,1.0912337919235229,0.0,25.56424231408164,0.03,0.995,0.1,0.2,11,21759.520150026,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23250.9977406621,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,56.36449353448276,45000,1.212093184734213,5000,ema_muown_wsd_lr0.012_wd0.0003_flr0.5_mag0.5_b0.03_g0.995,epoch,True,61.14,5000,1.0912337919235229,train_split,0.0003,0.2
True,21.65625089515443,60.28,1.1065892860412598,0.0,25.29042141395621,0.06,0.995,0.1,0.2,11,23667.979814541915,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23642.13466489528,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,56.31061422413793,45000,1.2136701852425762,5000,ema_muown_wsd_lr0.012_wd0.0003_flr0.5_mag0.5_b0.06_g0.995,epoch,True,60.28,5000,1.1065892860412598,train_split,0.0003,0.2
True,21.750652233506212,69.28,0.8578367876052857,0.0,25.68069735611789,0.03,0.995,0.1,0.2,11,22471.391952697635,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23539.523987757926,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.45689655172414,45000,0.909633106883915,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag0.5_b0.03_g0.995,epoch,True,69.28,5000,0.8578367876052857,train_split,0.0,0.2
True,21.547403449051696,69.3,0.8556630849838257,0.0,25.433675254927948,0.06,0.995,0.1,0.2,11,23662.306365445394,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23761.563717438687,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.53322557471265,45000,0.9099049842220613,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag0.5_b0.06_g0.995,epoch,True,69.3,5000,0.8556630849838257,train_split,0.0,0.2
True,21.83416358443241,69.42,0.8552417650222778,0.0,25.721567702014,0.15,0.995,0.1,0.2,11,22949.749712526846,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23449.489971076888,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.34913793103448,45000,0.9100285987744386,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag0.5_b0.15_g0.995,epoch,True,69.42,5000,0.8552417650222778,train_split,0.0,0.2
True,21.781961630737246,69.58,0.8513440653800964,0.0,25.743323873961344,0.1,0.995,0.1,0.2,11,23035.445468910148,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23505.688269944425,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.30423850574712,45000,0.9122352421968832,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag0.5_b0.1_g0.995,epoch,True,69.58,5000,0.8513440653800964,train_split,0.0,0.2
True,21.785631745971624,71.12,0.8186333021163941,0.0,25.756820637965575,0.03,0.995,0.1,0.2,11,22346.58459891651,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23501.728385483875,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.54795258620689,45000,0.8822309066509378,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag1_b0.03_g0.995,epoch,True,71.12,5000,0.8186333021163941,train_split,0.0,0.2
True,22.007779023115848,70.9,0.8174617377281189,0.0,25.849228197941557,0.06,0.995,0.1,0.2,11,22569.406709290186,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23264.501132177913,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.58611709770115,45000,0.8809931613933081,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag1_b0.06_g0.995,epoch,True,70.9,5000,0.8174617377281189,train_split,0.0,0.2
True,21.98886192070099,70.86,0.8233798102378845,0.0,25.86413191095926,0.15,0.995,0.1,0.2,11,23556.723598927194,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23284.51567190876,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.402029454023,45000,0.8819565067346069,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag1_b0.15_g0.995,epoch,True,70.86,5000,0.8233798102378845,train_split,0.0,0.2
True,21.89304438371468,71.04,0.817843286705017,0.0,25.74988568900153,0.1,0.995,0.1,0.2,11,22085.025985286324,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23386.423150032773,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.60632183908046,45000,0.881402304117707,5000,ema_muown_wsd_lr0.012_wd0_flr0.25_mag1_b0.1_g0.995,epoch,True,71.04,5000,0.817843286705017,train_split,0.0,0.2
True,21.85723107594504,69.96,0.838781877040863,0.0,25.792745606042445,0.03,0.995,0.1,0.2,11,22161.96560919418,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23424.74205543268,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.13038793103448,45000,0.8974740758709524,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag0.5_b0.03_g0.995,epoch,True,69.96,5000,0.838781877040863,train_split,0.0,0.2
True,21.995958343364112,70.04,0.8375601205825806,0.0,25.995454838965088,0.06,0.995,0.1,0.2,11,22047.09834485372,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23277.003529808175,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.04956896551724,45000,0.8982741353155552,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag0.5_b0.06_g0.995,epoch,True,70.04,5000,0.8375601205825806,train_split,0.0,0.2
True,22.01469389207026,69.7,0.8385011667251587,0.0,25.99371763598174,0.15,0.995,0.1,0.2,11,23309.869869972328,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23257.193695726266,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.93732040229885,45000,0.8982242688365366,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag0.5_b0.15_g0.995,epoch,True,69.7,5000,0.8385011667251587,train_split,0.0,0.2
True,21.818959213288366,70.2,0.8273057698249817,0.0,25.630912442924455,0.1,0.995,0.1,0.2,11,22683.007705508135,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23465.830564831776,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.90813577586206,45000,0.896598741240885,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag0.5_b0.1_g0.995,epoch,True,70.2,5000,0.8273057698249817,train_split,0.0,0.2
True,21.812726913235895,71.22,0.8108517658233643,0.0,25.86008749390021,0.03,0.995,0.1,0.2,11,23349.56271696605,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23472.53518721311,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.93408764367815,45000,0.8692523473980783,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag1_b0.03_g0.995,epoch,True,71.22,5000,0.8108517658233643,train_split,0.0,0.2
True,22.098697253397642,71.04,0.8094980906486511,0.0,26.02528718416579,0.06,0.995,0.1,0.2,11,23153.14115274671,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23168.78656370935,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.11817528735632,45000,0.8658407214044155,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag1_b0.06_g0.995,epoch,True,71.04,5000,0.8094980906486511,train_split,0.0,0.2
True,21.256162145155415,71.3,0.8100169258117675,0.0,24.808639433933422,0.15,0.995,0.1,0.2,11,22169.970427964712,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24087.13278077304,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.2102191091954,45000,0.8641851510124645,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag1_b0.15_g0.995,epoch,True,71.3,5000,0.8100169258117675,train_split,0.0,0.2
True,20.738369819593984,71.08,0.8121217548370361,0.0,24.259299806086347,0.1,0.995,0.1,0.2,11,24535.86186020916,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24688.536488352773,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.99245689655173,45000,0.8632117174137598,5000,ema_muown_wsd_lr0.012_wd0_flr0.5_mag1_b0.1_g0.995,epoch,True,71.08,5000,0.8121217548370361,train_split,0.0,0.2
True,21.3811787976473,70.96,0.8310278888702393,0.0,25.01182487118058,0.03,0.995,0.1,0.2,11,22175.251077234338,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23946.29430143199,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.0316091954023,45000,0.8898714712296409,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag0.5_b0.03_g0.995,epoch,True,70.96,5000,0.8310278888702393,train_split,0.0,0.2
True,21.313439229935035,70.48,0.8334878591537476,0.0,24.919875107938424,0.06,0.995,0.1,0.2,11,22478.425881529172,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24022.401756769905,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.05854885057471,45000,0.8908889232010677,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag0.5_b0.06_g0.995,epoch,True,70.48,5000,0.8334878591537476,train_split,0.0,0.2
True,21.144178178352284,70.5,0.833634584236145,0.0,24.674052615184337,0.15,0.995,0.1,0.2,11,23378.755241252304,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24214.703247449597,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.20896192528735,45000,0.89170527526702,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag0.5_b0.15_g0.995,epoch,True,70.5,5000,0.833634584236145,train_split,0.0,0.2
True,21.70789972308067,70.34,0.8347883657455444,0.0,25.422035677125677,0.1,0.995,0.1,0.2,11,21966.374399084605,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23585.883781083714,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.00242456896552,45000,0.8936826298976767,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag0.5_b0.1_g0.995,epoch,True,70.34,5000,0.8347883657455444,train_split,0.0,0.2
True,21.25405469664883,72.52,0.7770749406814575,0.0,24.935962209943682,0.03,0.995,0.1,0.2,11,22573.618637786916,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24089.52114349871,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.5873742816092,45000,0.8487998199188846,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag1_b0.03_g0.995,epoch,True,72.52,5000,0.7770749406814575,train_split,0.0,0.2
True,20.98954006538002,72.28,0.7817050300598144,0.0,24.563506718026474,0.06,0.995,0.1,0.2,11,23239.566280944167,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24393.102393152898,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.30226293103448,45000,0.8516513842275772,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag1_b0.06_g0.995,epoch,True,72.28,5000,0.7817050300598144,train_split,0.0,0.2
True,21.25383441700418,72.32,0.7785287480354309,0.0,24.799939518095925,0.15,0.995,0.1,0.2,11,22569.131771230226,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24089.770812854982,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.28654813218391,45000,0.8523595079608347,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag1_b0.15_g0.995,epoch,True,72.32,5000,0.7785287480354309,train_split,0.0,0.2
True,21.544323345178817,72.2,0.7850981209754944,0.0,25.20803681598045,0.1,0.995,0.1,0.2,11,22447.901385575216,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23764.96081110736,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.33818247126437,45000,0.851461970943144,5000,ema_muown_wsd_lr0.012_wd0_flr1_mag1_b0.1_g0.995,epoch,True,72.2,5000,0.7850981209754944,train_split,0.0,0.2
True,21.767035912601028,69.46,0.8515876747131348,0.0,25.41848684102297,0.03,0.995,0.1,0.2,11,21899.891119638807,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23521.806186923277,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.49506106321839,45000,0.9088854645860607,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag0.5_b0.03_g0.995,epoch,True,69.46,5000,0.8515876747131348,train_split,0.0,0.2
True,21.40642948835817,70.08,0.83320095911026,0.0,25.05793073400855,0.06,0.995,0.1,0.2,11,22302.141155276357,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23918.04762575888,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.7734375,45000,0.8983577887217203,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag0.5_b0.06_g0.995,epoch,True,70.08,5000,0.83320095911026,train_split,0.0,0.2
True,21.378063470110924,70.06,0.849407206916809,0.0,24.93655481818132,0.15,0.995,0.1,0.2,11,23204.49438359288,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23949.783885515957,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.47934626436782,45000,0.9074471373667662,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag0.5_b0.15_g0.995,epoch,True,70.06,5000,0.849407206916809,train_split,0.0,0.2
True,21.29274712058348,70.34,0.8363290026664734,0.0,24.967039641924202,0.1,0.995,0.1,0.2,11,22510.487109254256,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24045.746521126664,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.9552801724138,45000,0.8977647745746306,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag0.5_b0.1_g0.995,epoch,True,70.34,5000,0.8363290026664734,train_split,0.0,0.2
True,21.543957885369032,71.44,0.8150963562011718,0.0,25.156996450852603,0.03,0.995,0.1,0.2,11,22049.03665961386,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23765.363946784833,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.74326508620689,45000,0.8748583156487038,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag1_b0.03_g0.995,epoch,True,71.44,5000,0.8150963562011718,train_split,0.0,0.2
True,21.35060238161292,70.9,0.8179895754814148,0.0,24.929333297070116,0.06,0.995,0.1,0.2,11,23449.62135219863,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23980.588034412227,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.41100933908046,45000,0.8817652196719729,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag1_b0.06_g0.995,epoch,True,70.9,5000,0.8179895754814148,train_split,0.0,0.2
True,20.975160012842366,71.44,0.8107560845375061,0.0,24.579665400087833,0.15,0.995,0.1,0.2,11,21728.706259081846,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24409.82570271312,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.65571120689656,45000,0.8768410408633879,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag1_b0.15_g0.995,epoch,True,71.44,5000,0.8107560845375061,train_split,0.0,0.2
